state,postcode,NMI_Bus_res,Sum of Num_DER_Connections,Sum of Installed_DER_capacity_kVA,Sum of Solar_Connections,Sum of Solar_capacity_kVA,Sum of Battery_Connections,Sum of Battery_capacity_kVA,Sum of Battery_Storage_kVAh,Sum of Num_Other_Connections,Sum of Installed_OtherDER_capacity_kVA
NSW,2839,RESIDENTIAL,126,549.0,126,549.0,0,0.0,0.0,0,0.0
NSW,2840,BUSINESS,33,313.5,33,313.5,0,0.0,0.0,0,0.0
NSW,2840,RESIDENTIAL,370,1782.9,370,1782.9,0,0.0,0.0,0,0.0
NSW,2842,RESIDENTIAL,105,409.4,105,409.4,0,0.0,0.0,0,0.0
NSW,2843,BUSINESS,21,203.4,21,203.4,0,0.0,0.0,0,0.0
NSW,2843,RESIDENTIAL,116,567.7,116,549.7,3,18.0,40.0,0,0.0
NSW,2844,BUSINESS,13,124.8,13,124.8,0,0.0,0.0,0,0.0
NSW,2844,RESIDENTIAL,158,663.7,158,653.7,2,10.0,19.0,0,0.0
NSW,2845,RESIDENTIAL,131,649.6,131,649.6,0,0.0,0.0,0,0.0
NSW,2846,RESIDENTIAL,33,179.7,33,179.7,0,0.0,0.0,0,0.0
NSW,2847,RESIDENTIAL,216,1181.375,216,1181.375,0,0.0,0.0,0,0.0
NSW,2848,BUSINESS,13,116.0,13,116.0,0,0.0,0.0,0,0.0
NSW,2848,RESIDENTIAL,114,608.6,113,603.6,0,0.0,0.0,1,5.0
NSW,2849,RESIDENTIAL,128,769.9,128,769.9,0,0.0,0.0,0,0.0
NSW,2850,BUSINESS,110,1841.1,110,1831.1,2,10.0,54.0,0,0.0
NSW,2850,RESIDENTIAL,1520,7961.36,1518,7815.1,23,111.0,225.0,0,0.0
NSW,2852,BUSINESS,33,426.3,33,426.3,0,0.0,0.0,0,0.0
NSW,2852,RESIDENTIAL,294,1392.8,294,1368.8,5,24.0,46.0,0,0.0
NSW,2864,RESIDENTIAL,102,501.4,102,496.4,1,5.0,6.0,0,0.0
NSW,2865,BUSINESS,11,135.3,11,135.3,0,0.0,0.0,0,0.0
NSW,2865,RESIDENTIAL,152,605.8,152,600.8,1,5.0,5.0,0,0.0
NSW,2866,BUSINESS,17,207.8,17,207.8,0,0.0,0.0,0,0.0
NSW,2866,RESIDENTIAL,275,1344.5,275,1334.5,3,10.0,33.0,0,0.0
NSW,2867,RESIDENTIAL,87,513.5,87,513.5,0,0.0,0.0,0,0.0
NSW,2868,RESIDENTIAL,71,331.6,71,324.6,2,7.0,23.0,0,0.0
NSW,2869,BUSINESS,17,269.8,17,269.8,0,0.0,0.0,0,0.0
NSW,2869,RESIDENTIAL,183,769.7,183,764.7,1,5.0,5.0,0,0.0
NSW,2870,BUSINESS,97,1293.1,97,1293.1,0,0.0,0.0,0,0.0
NSW,2870,RESIDENTIAL,1156,5609.1,1156,5600.1,2,9.0,23.0,0,0.0
NSW,2871,BUSINESS,61,1040.5,61,1040.5,0,0.0,0.0,0,0.0
NSW,2871,RESIDENTIAL,681,3356.5,681,3346.5,2,10.0,39.0,0,0.0
NSW,2873,BUSINESS,14,134.7,14,134.7,0,0.0,0.0,0,0.0
NSW,2873,RESIDENTIAL,109,495.4,109,495.4,0,0.0,0.0,0,0.0
NSW,2874,RESIDENTIAL,61,248.4,61,248.4,0,0.0,0.0,0,0.0
NSW,2875,RESIDENTIAL,102,518.7,102,518.7,0,0.0,0.0,0,0.0
NSW,2876,RESIDENTIAL,47,223.6,47,223.6,0,0.0,0.0,0,0.0
NSW,2877,BUSINESS,39,726.3,39,726.3,0,0.0,0.0,0,0.0
NSW,2877,RESIDENTIAL,437,2149.6,436,2145.6,1,4.0,6.0,0,0.0
NSW,2878,RESIDENTIAL,27,144.1,27,144.1,0,0.0,0.0,0,0.0
NSW,2879,RESIDENTIAL,132,499.2,132,494.9,1,4.3,1.0,0,0.0
NSW,2880,BUSINESS,167,2007.8,167,1997.8,1,10.0,14.0,0,0.0
NSW,2880,RESIDENTIAL,3125,10015.2,3125,9903.0,11,112.2,139.0,0,0.0
NSW,3585,RESIDENTIAL,16,81.6,16,81.6,0,0.0,0.0,0,0.0
NSW,3644,BUSINESS,14,249.4,14,249.4,0,0.0,0.0,0,0.0
NSW,3644,RESIDENTIAL,264,1254.9,264,1244.9,2,10.0,19.0,0,0.0
NSW,4383,RESIDENTIAL,30,106.4,30,106.4,0,0.0,0.0,0,0.0
QLD,4000,BUSINESS,76,2413.35,73,2388.1,0,0.0,0.0,3,25.25
QLD,4000,RESIDENTIAL,216,1102.9,211,1036.3,10,60.0,93.6,1,6.6
QLD,4005,BUSINESS,32,538.7,32,538.7,0,0.0,0.0,0,0.0
QLD,4005,RESIDENTIAL,674,4148.6,667,3973.9,23,174.8,305.5,0,0.0
QLD,4006,BUSINESS,163,4402.5,161,4394.5,0,0.0,0.0,2,8.0
QLD,4006,RESIDENTIAL,205,1328.3,204,1259.9,8,68.4,107.0,0,0.0
QLD,4007,BUSINESS,50,1404.4,50,1404.4,0,0.0,0.0,0,0.0
QLD,4007,RESIDENTIAL,865,5692.3,856,5509.9,28,182.4,393.3,0,0.0
QLD,4008,BUSINESS,42,2627.8,41,2615.3,0,0.0,0.0,1,12.5
QLD,4008,RESIDENTIAL,33,143.5,33,143.5,0,0.0,0.0,0,0.0
QLD,4009,BUSINESS,68,7116.7,68,7116.7,0,0.0,0.0,0,0.0
QLD,4010,BUSINESS,43,924.9,43,924.9,0,0.0,0.0,0,0.0
QLD,4010,RESIDENTIAL,167,833.0,167,828.0,1,5.0,6.3,0,0.0
QLD,4011,BUSINESS,61,1421.8,61,1421.8,0,0.0,0.0,0,0.0
QLD,4011,RESIDENTIAL,1473,8847.44,1455,8604.22,41,237.4,506.4,1,5.92
QLD,4012,BUSINESS,63,931.1,63,931.1,0,0.0,0.0,0,0.0
QLD,4012,RESIDENTIAL,2151,11367.5,2141,10991.8,52,367.7,556.6,1,8.1
QLD,4013,BUSINESS,73,2384.3,73,2384.3,0,0.0,0.0,0,0.0
QLD,4013,RESIDENTIAL,508,2624.7,503,2530.6,14,94.2,150.9,0,0.0
QLD,4014,BUSINESS,143,3511.6,143,3511.6,0,0.0,0.0,0,0.0
QLD,4014,,11,72.7,11,72.7,0,0.0,0.0,0,0.0
QLD,4014,RESIDENTIAL,2116,10707.02,2109,10525.32,22,169.3,207.2,1,12.5
QLD,4017,BUSINESS,116,2426.9,114,2386.3,4,40.6,105.8,0,0.0
QLD,4017,,23,201.2,23,196.2,1,5.0,12.8,0,0.0
QLD,4017,RESIDENTIAL,6123,29250.96,6101,28744.46,84,506.6,816.8,0,0.0
QLD,4018,BUSINESS,29,1364.2,28,1359.2,1,5.0,14.0,0,0.0
QLD,4018,RESIDENTIAL,1860,8468.7,1853,8326.6,23,133.3,209.7,1,8.8
QLD,4019,BUSINESS,178,2869.6,178,2855.2,2,14.4,51.6,0,0.0
QLD,4019,RESIDENTIAL,2728,13052.46,2720,12786.7,33,254.2,320.1,2,11.66
QLD,4020,BUSINESS,89,1727.205,87,1669.3,2,13.8,14.6,2,44.105
QLD,4020,,42,288.5,42,288.5,0,0.0,0.0,0,0.0
QLD,4020,RESIDENTIAL,3760,20274.04,3735,19841.24,73,422.9,761.2,1,10.0
QLD,4021,BUSINESS,42,678.6,42,678.6,0,0.0,0.0,0,0.0
QLD,4021,RESIDENTIAL,1546,6860.0,1539,6776.6,17,83.4,142.6,0,0.0
QLD,4022,BUSINESS,24,1019.3,24,1019.3,0,0.0,0.0,0,0.0
QLD,4022,RESIDENTIAL,1191,5573.62,1187,5512.2,11,55.5,126.3,1,5.92
QLD,4030,BUSINESS,50,1012.7,50,1007.7,1,5.0,36.0,0,0.0
QLD,4030,RESIDENTIAL,1425,7932.44,1410,7669.84,40,262.7,487.8,0,0.0
QLD,4031,BUSINESS,58,1475.6,58,1475.6,0,0.0,0.0,0,0.0
QLD,4031,RESIDENTIAL,1404,7595.1,1394,7356.6,36,238.5,453.5,0,0.0
QLD,4032,BUSINESS,58,2160.8,58,2155.8,1,5.0,6.5,0,0.0
QLD,4032,RESIDENTIAL,1375,6931.4,1370,6818.4,23,113.1,213.4,0,0.0
QLD,4034,BUSINESS,203,5610.805,200,5589.545,3,14.6,37.9,1,6.66
QLD,4034,,11,165.6,11,165.6,0,0.0,0.0,0,0.0
QLD,4034,RESIDENTIAL,6337,30432.16,6313,29830.06,93,582.7,896.5,3,19.6
QLD,4035,BUSINESS,52,1416.4,52,1406.4,1,10.0,1.0,0,0.0
QLD,4035,,17,127.9,17,127.9,0,0.0,0.0,0,0.0
QLD,4035,RESIDENTIAL,5299,28597.64,5265,28064.54,93,524.4,1016.7,0,0.0
QLD,4036,BUSINESS,21,1179.1,21,1179.1,0,0.0,0.0,0,0.0
QLD,4036,RESIDENTIAL,1214,5774.86,1210,5707.26,11,67.7,88.7,0,0.0
QLD,4037,RESIDENTIAL,1582,8619.72,1577,8462.66,22,144.9,217.8,2,12.06
QLD,4051,BUSINESS,116,2673.0,116,2563.1,2,109.9,409.5,0,0.0
QLD,4051,,13,132.9,13,132.9,0,0.0,0.0,0,0.0
QLD,4051,RESIDENTIAL,3041,17098.75,3019,16520.2,85,565.5,1005.2,2,13.15
QLD,4053,BUSINESS,133,3032.0,133,3012.0,1,20.0,20.0,0,0.0
QLD,4053,,16,126.9,16,121.9,1,5.0,13.5,0,0.0
QLD,4053,RESIDENTIAL,5856,29220.98,5827,28690.02,92,525.4,888.4,1,6.66
QLD,4054,BUSINESS,24,462.1,24,462.1,0,0.0,0.0,0,0.0
QLD,4054,RESIDENTIAL,2040,9286.659,2028,9108.97,29,155.7,232.2,4,21.889
QLD,4055,BUSINESS,35,830.255,33,818.7,1,5.0,9.5,1,6.555
QLD,4055,RESIDENTIAL,3941,20243.125,3917,19788.465,78,444.3,790.1,1,10.36
QLD,4059,BUSINESS,56,1505.0,56,1503.0,1,2.0,1.0,0,0.0
QLD,4059,RESIDENTIAL,924,4867.0,919,4796.6,13,63.8,132.3,1,6.6
QLD,4060,BUSINESS,45,1003.5,45,998.5,1,5.0,6.5,0,0.0
QLD,4060,RESIDENTIAL,1626,9278.86,1617,8975.46,40,291.5,431.5,0,0.0
QLD,4061,BUSINESS,36,743.3,36,743.3,0,0.0,0.0,0,0.0
QLD,4061,RESIDENTIAL,2852,15058.93,2829,14637.57,66,407.8,680.1,3,13.66
QLD,4064,BUSINESS,93,2814.9,93,2804.9,1,10.0,10.0,0,0.0
QLD,4064,RESIDENTIAL,1007,6055.5,999,5730.9,40,324.8,468.7,0,0.0
QLD,4065,BUSINESS,27,358.4,27,358.4,0,0.0,0.0,0,0.0
QLD,4065,RESIDENTIAL,1283,7719.0,1277,7380.6,32,338.6,437.6,0,0.0
QLD,4066,BUSINESS,53,1725.29,52,1715.3,1,5.0,13.5,1,4.99
QLD,4066,RESIDENTIAL,1092,6143.91,1083,5949.91,31,194.3,389.8,0,0.0
QLD,4067,BUSINESS,25,840.547,22,324.3,1,500.0,2150.0,2,16.247
QLD,4067,RESIDENTIAL,605,3539.1,603,3391.1,14,148.1,164.9,0,0.0
QLD,4068,BUSINESS,50,1577.0,50,1577.0,0,0.0,0.0,0,0.0
QLD,4068,RESIDENTIAL,2090,12294.65,2063,11799.23,67,476.5,808.4,3,19.02
QLD,4069,BUSINESS,76,2104.6,76,2102.1,1,2.5,9.5,0,0.0
QLD,4069,RESIDENTIAL,5815,34897.52,5776,33710.57,140,1167.7,1750.6,3,19.45
QLD,4070,BUSINESS,28,228.9,28,228.9,0,0.0,0.0,0,0.0
QLD,4070,,10,66.4,9,61.4,1,5.0,13.5,0,0.0
QLD,4070,RESIDENTIAL,2444,13497.155,2431,13224.095,42,266.4,427.9,1,6.66
QLD,4073,BUSINESS,84,1633.7,84,1633.7,0,0.0,0.0,0,0.0
QLD,4073,RESIDENTIAL,1728,8811.2,1721,8668.0,26,138.2,244.1,1,5.0
QLD,4074,BUSINESS,135,3476.1,135,3476.1,0,0.0,0.0,0,0.0
QLD,4074,RESIDENTIAL,4494,21901.26,4480,21586.96,60,314.3,553.3,0,0.0
QLD,4075,BUSINESS,97,4464.3,96,4459.3,1,5.0,11.0,0,0.0
QLD,4075,RESIDENTIAL,3217,16985.78,3196,16529.68,65,448.1,751.8,1,8.0
QLD,4076,BUSINESS,191,10509.85,188,10338.78,5,166.0,81.5,1,5.07
QLD,4076,RESIDENTIAL,680,3149.0,678,3093.5,10,55.5,83.9,0,0.0
QLD,4077,BUSINESS,130,4406.9,130,4394.2,2,12.7,31.4,0,0.0
QLD,4077,,13,93.2,13,93.2,0,0.0,0.0,0,0.0
QLD,4077,RESIDENTIAL,4044,18868.54,4033,18692.72,31,171.3,272.2,1,4.42
QLD,4078,BUSINESS,34,730.06,34,725.06,1,5.0,6.3,0,0.0
QLD,4078,RESIDENTIAL,4376,20862.82,4357,20532.54,51,284.8,509.4,3,45.68
QLD,4101,BUSINESS,120,3193.815,118,3155.615,1,25.0,13.5,2,13.2
QLD,4101,RESIDENTIAL,1122,5570.2,1112,5474.2,19,96.1,215.8,0,0.0
QLD,4102,BUSINESS,69,1418.427,68,1400.76,1,11.0,11.0,1,6.667
QLD,4102,RESIDENTIAL,526,2687.8,521,2633.0,10,54.8,103.2,0,0.0
QLD,4103,BUSINESS,37,491.1,36,481.1,2,10.0,19.6,0,0.0
QLD,4103,RESIDENTIAL,1344,6891.89,1334,6573.43,33,306.9,334.7,2,11.66
QLD,4104,BUSINESS,22,598.4,22,598.4,0,0.0,0.0,0,0.0
QLD,4104,RESIDENTIAL,644,3877.313,636,3627.4,25,239.1,327.8,2,10.813
QLD,4105,BUSINESS,86,1798.1,86,1798.1,0,0.0,0.0,0,0.0
QLD,4105,RESIDENTIAL,1501,7552.51,1495,7386.81,31,165.7,268.9,0,0.0
QLD,4106,BUSINESS,117,5215.675,115,5199.3,0,0.0,0.0,2,16.375
QLD,4106,RESIDENTIAL,246,1378.4,245,1368.4,1,10.0,10.0,0,0.0
QLD,4107,BUSINESS,85,2408.26,85,2398.26,1,10.0,19.0,0,0.0
QLD,4107,RESIDENTIAL,1004,5203.97,995,5089.6,19,102.2,179.9,2,12.17
QLD,4108,BUSINESS,221,3816.3,220,3781.3,2,35.0,12.5,0,0.0
QLD,4108,RESIDENTIAL,814,4076.6,813,4002.7,13,73.9,130.4,0,0.0
QLD,4109,BUSINESS,109,2445.8,109,2445.8,0,0.0,0.0,0,0.0
QLD,4109,RESIDENTIAL,6189,28307.36,6170,28030.4,45,263.9,460.5,2,13.26
QLD,4110,BUSINESS,255,11647.52,253,11616.46,3,19.5,25.7,2,11.56
QLD,4110,,44,346.2,44,346.2,0,0.0,0.0,0,0.0
QLD,4110,RESIDENTIAL,2951,18595.9,2937,18328.5,34,267.4,368.2,0,0.0
QLD,4111,RESIDENTIAL,125,604.6,125,599.6,1,5.0,4.8,0,0.0
QLD,4112,BUSINESS,17,185.7,17,185.7,0,0.0,0.0,0,0.0
QLD,4112,RESIDENTIAL,1556,7740.76,1553,7673.16,13,67.6,138.2,0,0.0
QLD,4113,BUSINESS,86,3285.63,85,3274.0,1,5.0,20.0,1,6.63
QLD,4113,RESIDENTIAL,4355,19671.77,4347,19494.71,28,170.4,290.9,1,6.66
QLD,4114,BUSINESS,140,4859.8,139,3971.8,0,0.0,0.0,1,888.0
QLD,4114,RESIDENTIAL,2656,11739.4,2645,11589.2,26,150.1,232.2,0,0.0
QLD,4115,BUSINESS,38,969.1,38,969.1,0,0.0,0.0,0,0.0
QLD,4115,RESIDENTIAL,3678,18146.78,3660,17872.3,39,256.8,417.2,3,17.98
QLD,4116,BUSINESS,62,2029.2,62,2029.2,0,0.0,0.0,0,0.0
QLD,4116,,12,95.9,12,95.9,0,0.0,0.0,0,0.0
QLD,4116,RESIDENTIAL,4647,22061.96,4640,21948.3,22,109.7,217.0,1,3.96
QLD,4117,BUSINESS,55,3802.699,51,3782.4,4,15.3,109.0,1,4.999
QLD,4117,RESIDENTIAL,373,2072.2,373,2051.2,4,21.0,44.6,0,0.0
QLD,4118,BUSINESS,109,2576.73,109,2576.73,0,0.0,0.0,0,0.0
QLD,4118,,13,113.4,13,113.4,0,0.0,0.0,0,0.0
QLD,4118,RESIDENTIAL,5580,28377.149,5560,27981.099,58,382.9,551.9,1,13.05
QLD,4119,BUSINESS,129,3431.8,129,3427.2,1,4.6,38.0,0,0.0
QLD,4119,RESIDENTIAL,1193,6089.3,1188,5979.3,20,110.0,202.8,0,0.0
QLD,4120,BUSINESS,46,766.3,46,756.5,1,9.8,9.8,0,0.0
QLD,4120,RESIDENTIAL,688,3578.6,686,3525.5,10,51.1,100.5,1,2.0
QLD,4121,BUSINESS,55,910.67,55,900.67,1,10.0,25.6,0,0.0
QLD,4121,RESIDENTIAL,3301,17846.75,3277,17378.68,77,435.7,801.3,4,32.27
QLD,4122,BUSINESS,147,3807.7,146,3790.7,2,17.0,26.0,0,0.0
QLD,4122,RESIDENTIAL,5729,27342.15,5711,26981.05,65,361.1,652.5,0,0.0
QLD,4123,BUSINESS,75,2090.3,74,2080.3,2,10.0,22.5,0,0.0
QLD,4123,,23,148.6,23,148.6,0,0.0,0.0,0,0.0
QLD,4123,RESIDENTIAL,4220,23257.065,4200,22898.465,57,358.5,665.9,0,0.0
QLD,4124,BUSINESS,58,868.9,58,868.9,0,0.0,0.0,0,0.0
QLD,4124,,81,597.4,81,597.4,0,0.0,0.0,0,0.0
QLD,4124,RESIDENTIAL,4760,30892.748,4732,30235.098,82,654.9,868.0,1,2.75
QLD,4125,BUSINESS,54,815.3,53,812.3,1,3.0,10.1,0,0.0
QLD,4125,,31,216.5,31,211.5,1,5.0,6.4,0,0.0
QLD,4125,RESIDENTIAL,1873,11449.38,1863,11279.88,30,169.5,302.1,0,0.0
QLD,4127,BUSINESS,237,5641.4,237,5618.9,3,22.5,79.5,0,0.0
QLD,4127,RESIDENTIAL,3861,18854.8,3848,18625.6,36,229.2,328.8,0,0.0
QLD,4128,BUSINESS,81,5514.95,81,5514.95,0,0.0,0.0,0,0.0
QLD,4128,RESIDENTIAL,3108,15976.187,3093,15616.56,45,344.2,424.0,3,15.427
QLD,4129,BUSINESS,106,3802.525,105,3795.925,0,0.0,0.0,1,6.6
QLD,4129,RESIDENTIAL,1145,5834.3,1139,5714.2,19,113.6,184.1,1,6.6
QLD,4130,BUSINESS,16,246.7,16,246.7,0,0.0,0.0,0,0.0
QLD,4130,RESIDENTIAL,1761,10236.85,1754,10009.65,29,227.1,362.7,0,0.0
QLD,4131,BUSINESS,85,2099.86,82,2076.0,0,0.0,0.0,3,23.86
QLD,4131,RESIDENTIAL,1365,6681.27,1361,6563.45,19,111.9,193.1,1,5.92
QLD,4132,BUSINESS,75,2342.4,74,2337.4,1,5.0,13.0,0,0.0
QLD,4132,RESIDENTIAL,3390,15786.36,3375,15629.56,29,149.0,245.7,1,7.9
QLD,4133,BUSINESS,81,1563.8,81,1558.8,1,5.0,13.5,0,0.0
QLD,4133,,38,249.0,38,249.0,0,0.0,0.0,0,0.0
QLD,4133,RESIDENTIAL,3388,18589.4,3375,18209.3,64,380.1,573.8,0,0.0
QLD,4151,BUSINESS,67,1223.16,67,1223.16,0,0.0,0.0,0,0.0
QLD,4151,RESIDENTIAL,1472,8415.3,1459,8192.5,40,220.8,495.7,0,0.0
QLD,4152,BUSINESS,98,2334.7,98,2334.7,0,0.0,0.0,0,0.0
QLD,4152,,15,125.4,15,125.4,0,0.0,0.0,0,0.0
QLD,4152,RESIDENTIAL,6576,34477.5,6553,33865.1,103,612.6,1038.1,0,0.0
QLD,4153,RESIDENTIAL,791,4514.6,786,4354.3,11,151.3,110.7,2,9.0
QLD,4154,BUSINESS,35,994.8,35,984.8,1,10.0,32.0,0,0.0
QLD,4154,RESIDENTIAL,2088,12287.55,2082,12017.95,39,269.7,534.1,0,0.0
QLD,4155,BUSINESS,13,300.9,13,300.9,0,0.0,0.0,0,0.0
QLD,4155,RESIDENTIAL,315,2386.5,311,2340.9,9,45.6,124.2,0,0.0
QLD,4156,BUSINESS,13,219.0,13,219.0,0,0.0,0.0,0,0.0
QLD,4156,RESIDENTIAL,673,4003.15,668,3925.55,9,77.5,141.9,0,0.0
QLD,4157,BUSINESS,187,4156.66,185,3649.36,3,507.3,1411.5,0,0.0
QLD,4157,RESIDENTIAL,3527,17483.475,3507,17156.815,50,314.5,508.6,1,6.66
QLD,4158,RESIDENTIAL,574,2747.63,573,2712.63,6,35.0,81.9,0,0.0
QLD,4159,BUSINESS,29,959.9,29,959.9,0,0.0,0.0,0,0.0
QLD,4159,RESIDENTIAL,2869,13816.6,2862,13690.4,24,126.3,227.0,0,0.0
QLD,4160,BUSINESS,39,635.0,39,635.0,0,0.0,0.0,0,0.0
QLD,4160,RESIDENTIAL,3772,18801.5,3757,18519.8,43,281.6,448.2,0,0.0
QLD,4161,BUSINESS,23,346.86,23,346.86,0,0.0,0.0,0,0.0
QLD,4161,RESIDENTIAL,3120,14703.04,3110,14451.4,35,233.1,324.9,3,18.54
QLD,4163,BUSINESS,105,2218.6,105,2203.6,3,15.0,32.5,0,0.0
QLD,4163,RESIDENTIAL,2504,12774.539,2484,12569.76,36,188.1,372.0,3,16.679
QLD,4164,BUSINESS,47,853.9,47,853.9,0,0.0,0.0,0,0.0
QLD,4164,RESIDENTIAL,3405,18897.865,3376,18507.665,63,368.5,589.8,3,21.6
QLD,4165,BUSINESS,98,2267.3,98,2257.3,2,10.0,26.5,0,0.0
QLD,4165,,14,99.5,14,99.5,0,0.0,0.0,0,0.0
QLD,4165,RESIDENTIAL,7801,39269.905,7758,38517.92,118,715.4,1173.1,7,36.785
QLD,4169,BUSINESS,69,1370.4,69,1325.4,1,45.0,121.5,0,0.0
QLD,4169,RESIDENTIAL,599,3262.48,597,3178.9,15,78.4,182.4,1,5.18
QLD,4170,BUSINESS,136,3776.3,136,3771.3,1,5.0,10.0,0,0.0
QLD,4170,,20,143.4,20,143.4,0,0.0,0.0,0,0.0
QLD,4170,RESIDENTIAL,2857,16610.6,2847,16169.8,65,430.2,677.2,1,5.0
QLD,4171,BUSINESS,59,1192.5,59,1192.5,0,0.0,0.0,0,0.0
QLD,4171,RESIDENTIAL,1873,11616.875,1859,11107.075,63,505.0,753.3,1,5.0
QLD,4172,BUSINESS,97,2484.8,97,2484.8,0,0.0,0.0,0,0.0
QLD,4172,RESIDENTIAL,627,3224.8,624,3163.3,11,61.5,110.9,0,0.0
QLD,4173,BUSINESS,101,1925.9,101,1918.0,1,7.9,19.0,0,0.0
QLD,4173,RESIDENTIAL,1367,6405.16,1359,6286.0,17,98.7,184.7,2,20.36
QLD,4174,BUSINESS,32,1575.5,32,1575.5,0,0.0,0.0,0,0.0
QLD,4174,,12,88.5,12,82.5,1,6.0,6.0,0,0.0
QLD,4174,RESIDENTIAL,515,2758.2,514,2735.2,4,23.0,48.5,0,0.0
QLD,4178,BUSINESS,138,4083.6,138,4078.6,1,5.0,5.0,0,0.0
QLD,4178,,12,78.7,12,73.7,1,5.0,6.5,0,0.0
QLD,4178,RESIDENTIAL,3805,18661.18,3789,18260.52,60,388.9,636.7,3,11.86
QLD,4179,BUSINESS,41,1220.8,41,1220.8,0,0.0,0.0,0,0.0
QLD,4179,RESIDENTIAL,3175,15751.8,3160,15445.2,55,306.6,495.8,0,0.0
QLD,4183,BUSINESS,33,397.7,33,397.7,0,0.0,0.0,0,0.0
QLD,4183,RESIDENTIAL,481,2107.0,481,2069.6,6,37.5,75.3,0,0.0
QLD,4184,BUSINESS,26,352.2,26,352.2,0,0.0,0.0,0,0.0
QLD,4184,,11,85.7,11,85.7,0,0.0,0.0,0,0.0
QLD,4184,RESIDENTIAL,2420,11902.5,2412,10999.7,90,902.8,1024.7,0,0.0
QLD,4205,BUSINESS,27,820.0,27,820.0,0,0.0,0.0,0,0.0
QLD,4205,RESIDENTIAL,1138,5051.6,1134,4991.0,10,60.6,100.7,0,0.0
QLD,4207,BUSINESS,531,18198.96,531,18171.46,5,27.5,73.0,0,0.0
QLD,4207,,53,497.1,53,497.1,0,0.0,0.0,0,0.0
QLD,4207,RESIDENTIAL,10308,56244.76,10237,55193.62,165,1019.9,1958.1,6,31.44
QLD,4208,BUSINESS,134,3136.049,129,2996.549,6,52.5,85.2,2,87.0
QLD,4208,,22,159.7,22,159.7,0,0.0,0.0,0,0.0
QLD,4208,RESIDENTIAL,4486,26724.455,4458,26239.865,78,479.0,1014.2,1,1.59
QLD,4209,BUSINESS,213,8801.15,212,8589.6,11,201.4,207.8,1,10.25
QLD,4209,,71,530.8,71,515.8,3,15.0,23.5,0,0.0
QLD,4209,RESIDENTIAL,9798,60530.94,9740,59044.6,243,1440.9,2713.9,6,36.54
QLD,4210,BUSINESS,60,1581.7,60,1581.7,0,0.0,0.0,0,0.0
QLD,4210,RESIDENTIAL,4386,25849.86,4367,25381.26,54,359.2,570.8,2,109.6
QLD,4211,BUSINESS,288,6246.655,287,6198.895,4,41.1,48.4,1,6.66
QLD,4211,RESIDENTIAL,10419,55667.568,10373,54608.709,155,1026.2,1671.6,5,31.339
QLD,4212,BUSINESS,130,3521.2,130,3516.2,1,5.0,7.1,0,0.0
QLD,4212,,24,166.5,24,166.5,0,0.0,0.0,0,0.0
QLD,4212,RESIDENTIAL,6389,39364.24,6354,38457.65,120,889.2,1657.9,2,17.49
QLD,4213,BUSINESS,105,1841.6,105,1831.6,2,10.0,19.1,0,0.0
QLD,4213,RESIDENTIAL,5594,32081.95,5579,31353.54,103,719.6,1215.4,2,8.91
QLD,4214,BUSINESS,503,10756.96,500,10667.06,5,90.0,138.8,0,0.0
QLD,4214,RESIDENTIAL,6301,31448.479,6285,30882.229,87,553.1,959.8,2,13.25
QLD,4215,BUSINESS,275,5934.49,274,5866.99,2,18.8,23.8,1,48.8
QLD,4215,RESIDENTIAL,3658,17889.4,3648,17607.5,44,281.9,485.6,0,0.0
QLD,4216,BUSINESS,132,4142.1,131,4132.1,1,10.0,27.0,0,0.0
QLD,4216,RESIDENTIAL,5409,28685.02,5388,28134.6,55,520.6,830.3,6,29.92
QLD,4217,BUSINESS,99,2722.68,97,2649.7,2,9.2,13.0,2,63.78
QLD,4217,RESIDENTIAL,3278,20691.46,3255,20101.1,66,580.9,1099.1,1,6.66
QLD,4218,BUSINESS,77,1928.7,77,1923.7,1,5.0,9.5,0,0.0
QLD,4218,RESIDENTIAL,3867,21898.6,3846,21465.25,57,393.8,697.7,3,39.45
QLD,4220,BUSINESS,486,9904.3,483,9871.9,3,20.8,38.3,2,11.6
QLD,4220,,13,104.1,13,104.1,0,0.0,0.0,0,0.0
QLD,4220,RESIDENTIAL,4112,21056.8,4102,20662.8,45,394.1,545.0,0,0.0
QLD,4221,BUSINESS,55,954.999,55,954.999,0,0.0,0.0,0,0.0
QLD,4221,RESIDENTIAL,4243,20598.149,4232,20317.9,49,264.7,447.6,1,6.65
QLD,4223,BUSINESS,154,2392.3,153,2336.3,2,56.0,11.0,0,0.0
QLD,4223,RESIDENTIAL,2438,11989.27,2429,11743.73,31,210.7,354.1,2,30.94
QLD,4224,BUSINESS,22,514.5,22,514.5,0,0.0,0.0,0,0.0
QLD,4224,RESIDENTIAL,771,3874.4,769,3842.8,5,25.0,49.8,1,6.6
QLD,4225,BUSINESS,24,313.655,23,307.1,0,0.0,0.0,1,6.555
QLD,4225,RESIDENTIAL,347,1908.7,346,1880.8,5,27.8,52.2,0,0.0
QLD,4226,BUSINESS,100,2368.84,99,2334.8,2,29.0,44.2,1,5.04
QLD,4226,RESIDENTIAL,5025,25716.74,4999,25364.72,52,329.7,633.6,3,22.52
QLD,4227,BUSINESS,72,3930.7,72,1446.7,1,2484.0,2484.0,0,0.0
