state,postcode,NMI_Bus_res,Sum of Num_DER_Connections,Sum of Installed_DER_capacity_kVA,Sum of Solar_Connections,Sum of Solar_capacity_kVA,Sum of Battery_Connections,Sum of Battery_capacity_kVA,Sum of Battery_Storage_kVAh,Sum of Num_Other_Connections,Sum of Installed_OtherDER_capacity_kVA
NSW,2821,RESIDENTIAL,715,3256.86,715,3236.86,3,20,29.4,0,0
NSW,2151,RESIDENTIAL,717,4128.345,717,4128.345,0,0,0,0,0
NSW,2357,RESIDENTIAL,717,2469.2,715,2374.6,17,94.6,9755,0,0
NSW,2564,RESIDENTIAL,726,3402.6,726,3402.6,0,0,0,0,0
NSW,2117,RESIDENTIAL,732,4258.32,732,4258.32,0,0,0,0,0
NSW,2227,RESIDENTIAL,741,4526.22,732,4312.02,35,214.2,397.9,0,0
NSW,2621,RESIDENTIAL,742,4440.679,738,4180.979,39,259.7,486.6,0,0
NSW,2224,RESIDENTIAL,743,4810.67,738,4595.57,31,215.2,358.2,0,0
NSW,2517,RESIDENTIAL,745,4040.315,745,4040.315,0,0,0,0,0
NSW,2070,RESIDENTIAL,747,5242.715,723,4660.715,79,581.9,971.2,0,0
NSW,2327,RESIDENTIAL,747,4008.04,742,3791.54,35,216.6,285.8,0,0
NSW,2431,RESIDENTIAL,750,2676.2,748,2576.6,20,99.5,245.3,0,0
NSW,2031,RESIDENTIAL,758,4250.57,742,3840.47,56,409.9,652.3,0,0
NSW,2295,RESIDENTIAL,762,4171.86,752,3898.86,50,273,504.7,0,0
NSW,2119,RESIDENTIAL,763,4712.365,749,4377.165,53,335.1,611.2,0,0
NSW,2720,RESIDENTIAL,764,3196.1,763,3133.1,9,63,93.6,0,0
NSW,2479,RESIDENTIAL,765,4102.58,762,3795.98,52,306.7,656.8,0,0
NSW,2316,RESIDENTIAL,766,4267.2,755,3978.8,48,288.4,419.7,0,0
NSW,2199,RESIDENTIAL,781,4024.04,777,3859.54,15,164.6,259.7,0,0
NSW,2303,RESIDENTIAL,785,4350.14,773,4003.84,62,346.3,548.3,0,0
NSW,2221,RESIDENTIAL,799,5538.245,782,5115.845,49,422.3,724,0,0
NSW,2731,RESIDENTIAL,799,3586.64,799,3533.14,7,53.5,52.2,0,0
NSW,2519,RESIDENTIAL,809,4349.3,809,4349.3,0,0,0,0,0
NSW,2558,RESIDENTIAL,811,3835.18,811,3835.18,0,0,0,0,0
NSW,2069,RESIDENTIAL,817,5641.585,802,4942.685,83,698.9,1139.7,0,0
NSW,2337,RESIDENTIAL,829,5681.99,822,5351.99,34,330,464.1,0,0
NSW,2204,RESIDENTIAL,836,3768.895,825,3552.495,35,216.5,347.1,0,0
NSW,2705,RESIDENTIAL,837,4535.9,837,4473.9,8,62,113.6,0,0
NSW,2040,RESIDENTIAL,838,3992.775,821,3664.375,53,328.6,560.8,0,0
NSW,2474,RESIDENTIAL,847,3429.36,846,3369.16,11,60.2,151.2,0,0
NSW,2228,RESIDENTIAL,850,5000.49,841,4801.69,29,199,331.6,0,0
NSW,2212,RESIDENTIAL,854,4563.56,844,4364.76,33,198.8,389.4,0,0
NSW,2209,RESIDENTIAL,856,3991.27,849,3879.07,20,112.1,215.8,0,0
NSW,2173,RESIDENTIAL,861,4194.33,861,4194.33,0,0,0,0,0
NSW,2299,RESIDENTIAL,862,4451.9,853,4201.9,45,250.2,391.1,0,0
NSW,2447,RESIDENTIAL,862,3534.4,859,3369.4,27,165,319.5,0,0
NSW,2380,RESIDENTIAL,866,4132.58,865,4093.48,9,39,101.6,0,0
NSW,2535,RESIDENTIAL,867,4632.999,866,4622.499,1,10,14.4,1,0.5
NSW,2548,RESIDENTIAL,868,3402.984,865,3242.984,26,160,257.1,0,0
NSW,2113,RESIDENTIAL,870,5022.215,861,4766.715,40,255.8,459.5,0,0
NSW,2317,RESIDENTIAL,871,4721,863,4389.6,55,331.5,500.5,0,0
NSW,2162,RESIDENTIAL,873,4104.515,872,4059.215,7,45.3,73.8,0,0
NSW,2179,RESIDENTIAL,873,6553.695,873,6553.695,0,0,0,0,0
NSW,2794,RESIDENTIAL,875,3910.34,873,3829.34,15,81,164.5,0,0
NSW,2114,RESIDENTIAL,880,4665.56,869,4460.46,31,205.2,393.6,0,0
NSW,2101,RESIDENTIAL,895,5115.725,880,4691.025,62,424.8,718,0,0
NSW,2766,RESIDENTIAL,897,4324.399,897,4324.399,0,0,0,0,0
NSW,2046,RESIDENTIAL,898,5306.99,882,4912.39,56,394.6,656.6,0,0
NSW,2088,RESIDENTIAL,899,6138.52,870,5421.72,105,716.7,1245.9,0,0
NSW,2107,RESIDENTIAL,900,5744.649,882,5117.449,101,627.5,1148.6,0,0
NSW,2135,RESIDENTIAL,906,5704.45,890,5461.35,38,243.2,438.6,0,0
NSW,2073,RESIDENTIAL,910,6334.4,886,5780.4,76,554.3,885.3,0,0
NSW,2518,RESIDENTIAL,911,4862.52,911,4854.52,1,8,16.6,0,0
NSW,2097,RESIDENTIAL,913,5340.615,898,4916.115,58,424.5,744.9,0,0
NSW,2177,RESIDENTIAL,917,4569.715,917,4569.715,0,0,0,0,0
NSW,2211,RESIDENTIAL,918,4901.765,910,4748.365,26,153.5,278,0,0
NSW,2146,RESIDENTIAL,928,4536.69,928,4536.69,0,0,0,0,0
NSW,2646,RESIDENTIAL,929,4191.15,925,4126.15,11,65,98.3,0,0
NSW,2326,RESIDENTIAL,932,5515.42,920,5132.02,41,383.4,381,0,0
NSW,2137,RESIDENTIAL,933,5432.755,916,5158.555,43,274.2,516,0,0
NSW,2226,RESIDENTIAL,936,5413.565,922,5091.265,49,322.3,568.6,0,0
NSW,2161,RESIDENTIAL,937,4784.2,937,4784.2,0,0,0,0,0
NSW,2160,RESIDENTIAL,950,5058.845,950,5058.845,0,0,0,0,0
NSW,2515,RESIDENTIAL,952,5249.52,952,5249.52,0,0,0,0,0
NSW,2319,RESIDENTIAL,953,4651.1,945,4427.7,37,223.4,354.1,0,0
NSW,2206,RESIDENTIAL,962,5239.109,948,4930.609,46,308.6,555.4,0,0
NSW,2790,RESIDENTIAL,973,5256.115,972,5250.115,0,0,0,1,6
NSW,2086,RESIDENTIAL,983,5803.85,962,5302.95,79,500.7,898.7,0,0
NSW,2087,RESIDENTIAL,983,5917.44,954,5478.34,69,439.3,829.2,0,0
NSW,2445,RESIDENTIAL,990,3769,989,3683.8,17,85.1,176.5,0,0
NSW,2220,RESIDENTIAL,994,5136.315,985,4949.015,25,187.2,312.3,0,0
NSW,2762,RESIDENTIAL,996,6987.325,996,6987.325,0,0,0,0,0
NSW,2085,RESIDENTIAL,999,5798.63,985,5406.13,54,392.5,655.8,0,0
NSW,2144,RESIDENTIAL,999,4512.94,995,4416.44,13,96.7,148.9,0,0
NSW,2526,RESIDENTIAL,1008,5407.11,1008,5407.11,0,0,0,0,0
NSW,2780,RESIDENTIAL,1012,4645.2,1012,4645.2,0,0,0,0,0
NSW,2068,RESIDENTIAL,1015,6399.21,992,5817.71,88,581.5,1058,0,0
NSW,2454,RESIDENTIAL,1024,4029.14,1018,3821.84,43,207.3,389,0,0
NSW,2156,RESIDENTIAL,1026,6626.15,1026,6626.15,0,0,0,0,0
NSW,2223,RESIDENTIAL,1026,5618.68,1014,5250.58,49,368.2,605.2,0,0
NSW,2557,RESIDENTIAL,1027,6988.93,1027,6983.93,1,5,10.1,0,0
NSW,2576,RESIDENTIAL,1028,5785.055,1025,5751.055,0,0,0,3,34
NSW,2594,RESIDENTIAL,1030,4887.7,1025,4779.7,15,108,182.7,0,0
NSW,2164,RESIDENTIAL,1035,5348.58,1035,5348.58,0,0,0,0,0
NSW,2482,RESIDENTIAL,1037,4046.7,1036,3847.7,33,199,426.4,0,0
NSW,2464,RESIDENTIAL,1042,3453.7,1041,3384.7,14,69,100.4,0,0
NSW,2335,RESIDENTIAL,1045,7339.84,1035,6949.44,54,390.5,560.5,0,0
NSW,2774,RESIDENTIAL,1046,5317.48,1046,5317.48,0,0,0,0,0
NSW,2190,RESIDENTIAL,1049,5235.66,1046,5135.96,14,99.7,201.2,0,0
NSW,2500,RESIDENTIAL,1051,5514.34,1051,5514.34,0,0,0,0,0
NSW,2207,RESIDENTIAL,1059,5299.774,1045,4946.474,44,353.3,540.1,0,0
NSW,2463,RESIDENTIAL,1059,4814.4,1058,4642.4,26,172.1,297.3,0,0
NSW,2753,RESIDENTIAL,1069,6655.38,1069,6655.38,0,0,0,0,0
NSW,2749,RESIDENTIAL,1070,5733.16,1068,5711.96,1,8.3,9.8,1,13
NSW,2710,RESIDENTIAL,1084,5279.1,1082,5222.7,10,56.4,98.1,0,0
NSW,2265,RESIDENTIAL,1091,6562.465,1082,6300.565,35,262,391.4,0,0
NSW,2546,RESIDENTIAL,1094,3941.19,1090,3791.39,17,149.8,332.9,0,0
NSW,2448,RESIDENTIAL,1112,3984.83,1110,3851.93,24,132.8,242.8,0,0
NSW,2429,RESIDENTIAL,1122,4999.874,1117,4772.474,30,227.4,323.1,0,0
NSW,2127,RESIDENTIAL,1126,1386.099,1125,1366.099,3,20,32.7,0,0
NSW,2035,RESIDENTIAL,1143,6501.32,1116,6012.67,66,488.75,928.8,0,0
NSW,2571,RESIDENTIAL,1161,7281.239,1161,7281.239,0,0,0,0,0
NSW,2075,RESIDENTIAL,1164,8343.625,1139,7594.525,97,749.1,1270,0,0
NSW,2305,RESIDENTIAL,1167,6119.274,1146,5737.574,77,381.7,688.9,0,0
NSW,2291,RESIDENTIAL,1182,7349.35,1155,6763.2,96,586.25,949.9,0,0
NSW,2093,RESIDENTIAL,1196,7648.205,1167,6918.805,114,729.8,1336.3,0,0
NSW,2870,RESIDENTIAL,1202,6262.96,1194,6097.96,19,165,210.6,0,0
NSW,2489,RESIDENTIAL,1210,5016.33,1210,4959.43,8,57,86.1,0,0
NSW,2036,RESIDENTIAL,1217,7109.385,1188,6644.685,66,464.7,711.1,0,0
NSW,2196,RESIDENTIAL,1221,5778.545,1218,5657.545,15,121,196,0,0
NSW,2304,RESIDENTIAL,1223,5665.915,1207,5347.415,71,318.7,579.5,0,0
NSW,2333,RESIDENTIAL,1276,7937.82,1265,7536.72,61,401.1,695.8,0,0
NSW,2076,RESIDENTIAL,1278,7961.685,1242,7406.585,76,555.1,998,0,0
NSW,2141,RESIDENTIAL,1280,5938.139,1274,5829.239,20,109,221.4,0,0
NSW,2125,RESIDENTIAL,1290,7983.244,1286,7895.544,10,87.7,142.1,0,0
NSW,2112,RESIDENTIAL,1292,7857.86,1280,7492.16,50,365.7,632.5,0,0
NSW,2120,RESIDENTIAL,1295,7550.735,1278,7059.835,71,491,901.7,0,0
NSW,2118,RESIDENTIAL,1307,7639.699,1305,7591.699,6,48,64.1,0,0
NSW,2641,RESIDENTIAL,1320,5473.809,1318,5316.609,30,157.2,222.6,0,0
NSW,2533,RESIDENTIAL,1330,7160.024,1330,7160.024,0,0,0,0,0
NSW,2066,RESIDENTIAL,1337,8393.555,1304,7562.975,131,830.68,1407.1,0,0
NSW,2122,RESIDENTIAL,1347,6845.574,1334,6525.674,43,320,593.4,0,0
NSW,2528,RESIDENTIAL,1349,6726.24,1349,6721.24,1,5,8.1,0,0
NSW,2074,RESIDENTIAL,1370,8663.615,1335,7935.915,113,727.6,1420.8,0,0
NSW,2256,RESIDENTIAL,1384,7027.54,1368,6587.44,59,440.1,734.6,0,0
NSW,2769,RESIDENTIAL,1388,9041.849,1388,9041.849,0,0,0,0,0
NSW,2213,RESIDENTIAL,1389,7860.01,1370,7484.11,58,375.9,628.3,0,0
NSW,2577,RESIDENTIAL,1392,8600.865,1389,8524.865,1,50,100,2,26
NSW,2200,RESIDENTIAL,1396,6856.335,1388,6688.735,22,167.7,287,0,0
NSW,2100,RESIDENTIAL,1399,8366.839,1378,7712.039,104,654.7,6149.5,0,0
NSW,2582,RESIDENTIAL,1415,7941.76,1409,7600.76,49,341.1,562.2,0,0
NSW,2452,RESIDENTIAL,1417,5272.4,1411,5089.6,32,182.8,291.3,0,0
NSW,2284,RESIDENTIAL,1421,7917.63,1396,7514.33,72,403.4,680.3,0,0
NSW,2230,RESIDENTIAL,1423,9696.34,1396,8967.74,111,728.7,1322.9,0,0
NSW,2121,RESIDENTIAL,1427,7839.67,1410,7508.67,51,331.5,591.7,0,0
NSW,2229,RESIDENTIAL,1428,9488.45,1407,8962.35,73,526.2,872.8,0,0
NSW,2575,RESIDENTIAL,1433,9252.41,1430,9196.41,0,0,0,3,56
NSW,2537,RESIDENTIAL,1452,5749.9,1451,5493.7,42,256.1,414.4,0,0
NSW,2360,RESIDENTIAL,1458,6824.44,1448,6653.44,28,171,269.8,0,0
NSW,2777,RESIDENTIAL,1497,7604.515,1497,7599.515,1,5,12.8,0,0
NSW,2443,RESIDENTIAL,1498,4869.1,1496,4686.4,25,182.7,265.7,0,0
NSW,2485,RESIDENTIAL,1520,5709.14,1518,5546.84,22,162.3,234.4,0,0
NSW,2390,RESIDENTIAL,1574,5810.9,1571,5722.9,16,88,189.3,0,0
NSW,2400,RESIDENTIAL,1575,6696.2,1573,6641.4,10,54.8,379,0,0
NSW,2850,RESIDENTIAL,1575,8617.345,1566,8347.345,41,270,449.6,0,0
NSW,2099,RESIDENTIAL,1584,8738.155,1559,8094.255,101,644,1102.3,0,0
NSW,2481,RESIDENTIAL,1586,7451.7,1584,7169.3,45,282.4,558.2,0,0
NSW,2077,RESIDENTIAL,1589,9087.249,1563,8548.249,78,539.2,967.4,0,0
NSW,2210,RESIDENTIAL,1600,7877.24,1584,7586.34,47,290.9,497.7,0,0
NSW,2483,RESIDENTIAL,1642,6842.96,1640,6569.86,44,273.2,432.5,0,0
NSW,2565,RESIDENTIAL,1649,9869.125,1649,9869.125,0,0,0,0,0
NSW,2760,RESIDENTIAL,1649,8767.955,1648,8754.955,0,0,0,1,13
NSW,2289,RESIDENTIAL,1676,8924.69,1658,8459.29,78,466,648.9,0,0
NSW,2165,RESIDENTIAL,1690,8430.41,1690,8430.41,0,0,0,0,0
NSW,2446,RESIDENTIAL,1707,7511.023,1701,7217.023,51,294,558.4,0,0
NSW,2126,RESIDENTIAL,1727,9177.525,1706,8813.725,57,363.8,720.3,0,0
NSW,2232,RESIDENTIAL,1740,9824.03,1715,9218.73,89,605.5,975.6,0,0
NSW,2282,RESIDENTIAL,1770,10035.159,1754,9492.659,86,542.3,997.5,0,0
NSW,2456,RESIDENTIAL,1770,7483.37,1768,7264.67,33,218.7,409.7,0,0
NSW,2281,RESIDENTIAL,1786,10470.874,1772,9974.574,89,496.4,874.3,0,0
NSW,2536,RESIDENTIAL,1788,7598.89,1780,7268.09,52,330.8,670.2,0,0
NSW,2680,RESIDENTIAL,1807,9775.633,1804,9668.533,18,107.1,187.5,0,0
NSW,2539,RESIDENTIAL,1817,8688.7,1815,8675.7,0,0,0,2,13
NSW,2470,RESIDENTIAL,1875,8123.16,1871,7905.66,40,217.6,369.3,0,0
NSW,2550,RESIDENTIAL,1875,6935.8,1872,6614.4,45,321.5,544.9,0,0
NSW,2527,RESIDENTIAL,1910,10617.529,1910,10609.629,1,8,22.1,0,0
NSW,2529,RESIDENTIAL,1917,10653.23,1916,10635.23,1,10,14.4,1,8
NSW,2477,RESIDENTIAL,1936,8015.9,1933,7695.9,52,320,617.9,0,0
NSW,2759,RESIDENTIAL,1946,9849.635,1946,9849.635,0,0,0,0,0
NSW,2315,RESIDENTIAL,1954,9644.199,1933,9096.999,89,547.2,803.4,0,0
NSW,2541,RESIDENTIAL,1962,10426.817,1961,10413.817,0,0,0,1,13
NSW,2487,RESIDENTIAL,2004,9338.49,1999,9001.69,35,336.7,378.3,0,0
NSW,2318,RESIDENTIAL,2022,13074.905,2000,12289.045,113,786.16,1278.7,0,0
NSW,2264,RESIDENTIAL,2090,10747.53,2079,10391.73,62,355.8,544.1,0,0
NSW,2580,RESIDENTIAL,2112,10231.225,2100,9647.925,81,583.3,930.3,0,0
NSW,2763,RESIDENTIAL,2116,10781.929,2115,10769.929,0,0,0,1,12
NSW,2767,RESIDENTIAL,2136,11193.649,2136,11193.649,0,0,0,0,0
NSW,2756,RESIDENTIAL,2140,14419.47,2140,14419.47,0,0,0,0,0
NSW,2350,RESIDENTIAL,2143,9762.2,2132,9470.1,54,292.1,591.2,0,0
NSW,2168,RESIDENTIAL,2152,10955.475,2152,10955.475,0,0,0,0,0
NSW,2566,RESIDENTIAL,2158,10763.59,2158,10713.59,1,50,14.5,0,0
NSW,2260,RESIDENTIAL,2160,13095.414,2144,12671.014,66,424.6,649.8,0,0
NSW,2262,RESIDENTIAL,2163,10795.485,2146,10441.885,55,353.8,631.2,0,0
NSW,2440,RESIDENTIAL,2183,9000.15,2176,8527.05,85,473.1,751.7,0,0
NSW,2745,RESIDENTIAL,2188,12462.345,2188,12462.345,0,0,0,0,0
NSW,2166,RESIDENTIAL,2211,11039.775,2211,11039.775,0,0,0,0,0
NSW,2171,RESIDENTIAL,2303,12856.53,2303,12856.53,0,0,0,0,0
NSW,2233,RESIDENTIAL,2304,13155.94,2267,12470.04,107,685.9,1215,0,0
NSW,2321,RESIDENTIAL,2307,15610.044,2282,14737.544,121,865.7,1184.1,1,6.6
NSW,2263,RESIDENTIAL,2360,11137.924,2354,10878.324,43,259.5,430.3,0,0
NSW,2147,RESIDENTIAL,2371,11491.995,2371,11491.995,0,0,0,0,0
NSW,2768,RESIDENTIAL,2409,12816.528,2409,12816.528,0,0,0,0,0
NSW,2330,RESIDENTIAL,2415,16381.92,2395,15627.62,109,754.8,1153.2,0,0
NSW,2257,RESIDENTIAL,2447,13039.125,2414,12328.125,99,711.1,1122.9,0,0
NSW,2154,RESIDENTIAL,2497,14892.25,2494,14802.05,17,90.3,178.1,0,0
NSW,2750,RESIDENTIAL,2510,13186.75,2510,13186.75,0,0,0,0,0
NSW,2761,RESIDENTIAL,2521,13085.215,2521,13085.215,0,0,0,0,0
NSW,2234,RESIDENTIAL,2590,16057.524,2543,15143.624,126,914,1464.7,0,0
NSW,2530,RESIDENTIAL,2701,14389.015,2700,14375.015,1,1.1,9.6,1,13
NSW,2765,RESIDENTIAL,2702,21273.19,2702,21273.19,0,0,0,0,0
NSW,2770,RESIDENTIAL,2714,12930.86,2714,12930.86,0,0,0,0,0
NSW,2428,RESIDENTIAL,2744,10289.16,2740,9915.26,69,373.9,639.1,0,0
NSW,2176,RESIDENTIAL,2762,13664.27,2762,13664.27,0,0,0,0,0
NSW,2484,RESIDENTIAL,2770,12035.82,2759,11663.52,64,372.3,689.5,0,0
NSW,2323,RESIDENTIAL,2888,15752.65,2859,14937.6,141,815.05,1292.3,0,0
NSW,2567,RESIDENTIAL,2899,16551.525,2899,16551.525,0,0,0,0,0
NSW,2280,RESIDENTIAL,2903,16033.72,2876,15259.92,134,774.3,1223,0,0
NSW,2620,RESIDENTIAL,2918,16866.919,2898,15730.219,165,1136.6,2184.3,0,0
NSW,2283,RESIDENTIAL,2921,15978.594,2881,14861.394,170,1117.2,1733.8,0,0
NSW,2290,RESIDENTIAL,2974,16010.02,2946,15082.42,164,927.6,1509.6,0,0
NSW,2322,RESIDENTIAL,3058,18048.04,3016,16950.44,144,1097.8,1565,0,0
NSW,2747,RESIDENTIAL,3061,17930.39,3061,17930.39,0,0,0,0,0
NSW,2145,RESIDENTIAL,3094,16162.815,3094,16162.815,0,0,0,0,0
NSW,2251,RESIDENTIAL,3132,16425.465,3100,15854.165,85,571.5,954.8,0,0
NSW,2880,RESIDENTIAL,3196,10865.7,3196,10467.3,64,398.3,780.6,0,0
NSW,2148,RESIDENTIAL,3216,15415.11,3216,15415.11,0,0,0,0,0
NSW,2325,RESIDENTIAL,3257,19541.045,3223,18301.545,168,1234.3,1886.1,1,5
NSW,2795,RESIDENTIAL,3293,16745.16,3278,16096.86,91,648,1111.68,0,0
NSW,2324,RESIDENTIAL,3392,17010.16,3373,16016.18,140,994.08,1632.8,0,0
NSW,2460,RESIDENTIAL,3416,15033.16,3412,14654.66,74,378.6,652.1,0,0
NSW,2800,RESIDENTIAL,3446,18026.879,3426,17087.779,126,939.2,1466.5,0,0
NSW,2570,RESIDENTIAL,3490,24726.79,3490,24726.79,0,0,0,0,0
NSW,2285,RESIDENTIAL,3574,19797.655,3538,18921.155,154,876.9,1391.8,0,0
NSW,2640,RESIDENTIAL,3656,16587.599,3651,15827.099,101,760.7,1489.68,0,0
NSW,2340,RESIDENTIAL,3895,18803.2,3884,18200.8,111,602.4,1213.1,0,0
NSW,2430,RESIDENTIAL,3939,16189.36,3925,15530.46,113,658.9,1502.1,0,0
NSW,2153,RESIDENTIAL,4005,23308.793,4005,23308.793,0,0,0,0,0
NSW,2287,RESIDENTIAL,4041,21565.85,4004,20587.05,183,979.3,1719.2,0,0
NSW,2650,RESIDENTIAL,4061,19326.033,4049,18646.733,88,679.1,1125.4,0,0
NSW,2320,RESIDENTIAL,4271,28887.449,4230,27339.689,214,1547.86,2362.2,0,0
NSW,2450,RESIDENTIAL,4295,18448.568,4286,17698.368,119,750.1,1318.4,0,0
NSW,2478,RESIDENTIAL,4311,17199,4304,16634.4,95,564.6,1129.8,0,0
NSW,2261,RESIDENTIAL,4392,24042.915,4366,23213.115,111,829.7,1270.1,0,0
NSW,2540,RESIDENTIAL,4694,25321.6,4693,25298.6,1,10,14.4,1,13
NSW,2486,RESIDENTIAL,4840,19160.885,4828,18703.485,78,457.4,711.5,0,0
NSW,2170,RESIDENTIAL,5006,25960.865,5005,25937.865,1,10,12.8,1,13
NSW,2560,RESIDENTIAL,5055,25250.569,5054,25237.569,0,0,0,1,13
NSW,2444,RESIDENTIAL,5073,20030.075,5068,19429.175,112,600.9,979.2,0,0
NSW,2155,RESIDENTIAL,5232,33454.996,5229,33414.496,0,0,0,3,40.5
NSW,2250,RESIDENTIAL,5548,29698.23,5502,28436.15,187,1262.28,2018.00656,0,0
NSW,2480,RESIDENTIAL,5910,24233.224,5899,23270.625,162,962.399,1750.4,0,0
NSW,2830,RESIDENTIAL,6306,22819.528,6283,22313.129,61,506.399,704.9,0,0
NSW,2259,RESIDENTIAL,7815,42696.023,7744,40926.923,259,1769.3,2984.7,0,0
QLD,4122,(blank),10,124.5,10,124.5,0,0,0,0,0
QLD,4174,(blank),10,106.1,10,85.1,2,21,15.6,0,0
QLD,4376,BUSINESS,10,175.2,10,175.2,0,0,0,0,0
QLD,4385,BUSINESS,10,137.3,10,137.3,0,0,0,0,0
QLD,4400,BUSINESS,10,288.6,10,288.6,0,0,0,0,0
QLD,4418,RESIDENTIAL,10,65.1,10,65.1,0,0,0,0,0
QLD,4462,RESIDENTIAL,10,74.8,10,71.2,1,3.6,3.6,0,0
QLD,4488,BUSINESS,10,80.8,10,70.8,1,10,19.2,0,0
QLD,4515,(blank),10,115.8,10,105.8,1,10,16,0,0
QLD,4554,BUSINESS,10,94.9,10,84.9,1,10,30,0,0
QLD,4572,BUSINESS,10,350.1,10,350.1,0,0,0,0,0
QLD,4732,BUSINESS,10,96.5,10,91.5,1,5,6,0,0
QLD,4750,BUSINESS,10,542.8,10,542.8,0,0,0,0,0
QLD,4014,(blank),11,101.3,11,101.3,0,0,0,0,0
QLD,4156,BUSINESS,11,337.2,11,337.2,0,0,0,0,0
QLD,4215,(blank),11,77.8,11,77.8,0,0,0,0,0
QLD,4402,BUSINESS,11,75.3,11,75.3,0,0,0,0,0
QLD,4423,BUSINESS,11,87.5,11,87.5,0,0,0,0,0
QLD,4427,BUSINESS,11,119.7,11,110.1,1,9.6,9.6,0,0
QLD,4497,BUSINESS,11,142.3,10,132.3,1,10,10.8,0,0
QLD,4498,RESIDENTIAL,11,51,11,51,0,0,0,0,0
QLD,4673,BUSINESS,11,116,11,116,0,0,0,0,0
QLD,4695,BUSINESS,11,99.5,11,99.5,0,0,0,0,0
QLD,4738,BUSINESS,11,171.7,11,171.7,0,0,0,0,0
QLD,4745,BUSINESS,11,496.5,11,496.5,0,0,0,0,0
QLD,4216,(blank),12,129.5,12,129.5,0,0,0,0,0
QLD,4218,(blank),12,104,12,104,0,0,0,0,0
QLD,4311,(blank),12,163.5,12,163.5,0,0,0,0,0
QLD,4705,BUSINESS,12,218.1,12,213.5,1,4.6,6,0,0
QLD,4756,BUSINESS,12,200.6,12,200.6,0,0,0,0,0
QLD,2406,RESIDENTIAL,13,56.6,13,56.6,0,0,0,0,0
QLD,4054,(blank),13,83.5,13,83.5,0,0,0,0,0
QLD,4075,(blank),13,99.7,11,89.7,2,10,27,0,0
QLD,4077,(blank),13,109.2,13,109.2,0,0,0,0,0
QLD,4160,(blank),13,104.7,13,104.7,0,0,0,0,0
QLD,4178,(blank),13,763.6,13,748.6,2,15,26.1,0,0
QLD,4217,(blank),13,168.5,13,168.5,0,0,0,0,0
QLD,4561,(blank),13,268.5,13,263.9,1,4.6,11,0,0
QLD,4580,(blank),13,119.5,13,99.9,2,19.6,25,0,0
QLD,4111,BUSINESS,14,1502.4,14,1502.4,0,0,0,0,0
QLD,4121,(blank),14,135.6,14,135.6,0,0,0,0,0
QLD,4303,BUSINESS,14,248.2,14,248.2,0,0,0,0,0
QLD,4346,BUSINESS,14,151.2,14,151.2,0,0,0,0,0
QLD,4387,BUSINESS,14,144.5,14,144.5,0,0,0,0,0
QLD,4491,RESIDENTIAL,14,87.8,14,87.8,0,0,0,0,0
QLD,4558,(blank),14,99.1,14,99.1,0,0,0,0,0
QLD,4699,BUSINESS,14,84.9,13,79.9,1,5,13.5,0,0
QLD,4746,BUSINESS,14,26298.9,14,26298.9,0,0,0,0,0
QLD,4822,BUSINESS,14,301.6,14,291.6,1,10,10,0,0
QLD,4887,BUSINESS,14,234.3,14,224.3,1,10,19.6,0,0
QLD,4109,(blank),15,149.8,15,149.8,0,0,0,0,0
QLD,4112,BUSINESS,15,197.8,15,187.8,1,10,19.3,0,0
QLD,4116,(blank),15,145.7,15,145.7,0,0,0,0,0
QLD,4155,BUSINESS,15,375.7,15,375.7,0,0,0,0,0
QLD,4170,(blank),15,102.2,15,102.2,0,0,0,0,0
QLD,4426,RESIDENTIAL,15,101.3,15,101.3,0,0,0,0,0
QLD,4467,BUSINESS,15,124.8,15,124.8,0,0,0,0,0
QLD,4507,(blank),15,133.3,14,128.3,1,5,13,0,0
QLD,4555,(blank),15,127.1,15,127.1,0,0,0,0,0
QLD,4678,BUSINESS,15,184.7,15,179.7,1,5,7,0,0
QLD,4706,RESIDENTIAL,15,100.8,15,85.8,2,15,20,0,0
QLD,4726,BUSINESS,15,119.2,15,119.2,0,0,0,0,0
QLD,4825,BUSINESS,15,1215.7,12,1147.5,1,58,232,2,10.2
QLD,4856,BUSINESS,15,184.1,15,184.1,0,0,0,0,0
QLD,4076,(blank),16,755.5,16,755.5,0,0,0,0,0
QLD,4184,(blank),16,133.6,16,127.6,1,6,7.7,0,0
QLD,4211,(blank),16,251.6,15,176.6,2,75,88,0,0
QLD,4377,BUSINESS,16,176,16,176,0,0,0,0,0
QLD,4571,BUSINESS,16,183.4,16,183.4,0,0,0,0,0
QLD,4573,(blank),16,144,16,144,0,0,0,0,0
QLD,4613,BUSINESS,16,235.4,16,226.1,1,9.3,9.8,0,0
QLD,4674,BUSINESS,16,142.9,16,142.9,0,0,0,0,0
QLD,4742,BUSINESS,16,422.9,16,422.9,0,0,0,0,0
QLD,4753,BUSINESS,16,309.2,16,309.2,0,0,0,0,0
QLD,4799,BUSINESS,16,291.3,16,291.3,0,0,0,0,0
QLD,4825,RESIDENTIAL,16,91.3,15,83,1,5,9.8,1,3.3
QLD,4855,BUSINESS,16,277.8,16,277.8,0,0,0,0,0
QLD,4051,(blank),17,163,17,163,0,0,0,0,0
QLD,4069,(blank),17,149.9,16,144.9,1,5,13,0,0
QLD,4422,BUSINESS,17,172.1,17,172.1,0,0,0,0,0
