state,postcode,NMI_Bus_res,Sum of Num_DER_Connections,Sum of Installed_DER_capacity_kVA,Sum of Solar_Connections,Sum of Solar_capacity_kVA,Sum of Battery_Connections,Sum of Battery_capacity_kVA,Sum of Battery_Storage_kVAh,Sum of Num_Other_Connections,Sum of Installed_OtherDER_capacity_kVA
TAS,7213,RESIDENTIAL,28,96.7,27,91.7,0,0.0,0.0,1,5.0
TAS,7212,BUSINESS,37,1286.1,36,1256.2,2,29.9,64.0,0,0.0
TAS,7212,RESIDENTIAL,172,831.6,169,804.0,5,27.7,37.4,0,0.0
TAS,7211,RESIDENTIAL,11,59.4,11,59.4,0,0.0,0.0,0,0.0
TAS,7210,RESIDENTIAL,91,417.2,90,407.6,2,9.6,24.3,0,0.0
TAS,7209,RESIDENTIAL,37,150.2,36,145.6,1,4.6,13.0,0,0.0
TAS,7190,BUSINESS,40,626.96,40,626.96,0,0.0,0.0,0,0.0
TAS,7190,RESIDENTIAL,546,2709.93,535,2574.13,19,135.9,229.2,0,0.0
TAS,7187,RESIDENTIAL,13,78.2,13,78.2,0,0.0,0.0,0,0.0
TAS,7186,RESIDENTIAL,22,104.3,21,100.3,1,4.1,13.5,0,0.0
TAS,7185,RESIDENTIAL,20,140.1,17,92.2,5,47.9,66.7,0,0.0
TAS,7184,RESIDENTIAL,108,497.5,106,458.6,7,39.0,71.2,0,0.0
TAS,7182,RESIDENTIAL,34,147.8,34,147.8,0,0.0,0.0,0,0.0
TAS,7180,RESIDENTIAL,25,106.8,24,102.0,1,4.8,98.0,0,0.0
TAS,7179,RESIDENTIAL,64,267.62,63,258.72,1,8.9,9.8,0,0.0
TAS,7178,RESIDENTIAL,51,264.2,51,254.5,1,9.2,14.0,1,0.5
TAS,7177,RESIDENTIAL,36,175.1,36,175.1,0,0.0,0.0,0,0.0
TAS,7176,RESIDENTIAL,17,73.4,16,68.4,1,5.0,14.0,0,0.0
TAS,7175,RESIDENTIAL,22,95.0,22,95.0,0,0.0,0.0,0,0.0
TAS,7174,RESIDENTIAL,18,85.91,18,85.91,0,0.0,0.0,0,0.0
TAS,7173,BUSINESS,12,120.6,12,120.6,0,0.0,0.0,0,0.0
TAS,7173,RESIDENTIAL,925,4025.77,911,3892.17,19,132.8,288.6,1,0.7
TAS,7172,BUSINESS,23,575.06,23,365.06,3,210.0,216.8,0,0.0
TAS,7172,RESIDENTIAL,362,1709.06,359,1669.26,8,39.8,265.5,0,0.0
TAS,7171,RESIDENTIAL,284,1406.47,281,1371.47,7,35.0,109.2,0,0.0
TAS,7170,BUSINESS,44,1547.9,44,1547.9,0,0.0,0.0,0,0.0
TAS,7170,RESIDENTIAL,613,3456.0,603,3364.9,15,91.1,146.1,0,0.0
TAS,7163,RESIDENTIAL,63,313.0,63,313.0,0,0.0,0.0,0,0.0
TAS,7162,RESIDENTIAL,103,492.91,101,471.91,4,21.0,39.9,0,0.0
TAS,7155,RESIDENTIAL,154,749.1,151,709.3,7,39.8,75.5,0,0.0
TAS,7150,BUSINESS,18,118.0,18,118.0,0,0.0,0.0,0,0.0
TAS,7150,RESIDENTIAL,505,2243.4,467,1982.4,45,261.1,11282.0,0,0.0
TAS,7140,BUSINESS,42,934.48,41,930.88,0,0.0,0.0,1,3.6
TAS,7140,RESIDENTIAL,873,4229.09,863,4123.19,15,105.7,174.9,2,0.2
TAS,7120,BUSINESS,14,201.1,14,201.1,0,0.0,0.0,0,0.0
TAS,7120,RESIDENTIAL,165,749.515,164,693.515,4,56.0,52.0,0,0.0
TAS,7117,RESIDENTIAL,109,493.299,108,475.299,4,18.0,42.8,0,0.0
TAS,7116,BUSINESS,13,119.5,13,119.5,0,0.0,0.0,0,0.0
TAS,7116,RESIDENTIAL,278,1352.0,275,1295.3,9,56.9,89.6,0,0.0
TAS,7113,BUSINESS,11,270.6,11,270.6,0,0.0,0.0,0,0.0
TAS,7113,RESIDENTIAL,141,670.16,137,610.06,8,60.1,110.1,0,0.0
TAS,7112,BUSINESS,19,295.2,19,295.2,0,0.0,0.0,0,0.0
TAS,7112,RESIDENTIAL,472,2006.66,463,1929.56,14,77.2,215.8,0,0.0
TAS,7109,BUSINESS,54,1103.55,53,1076.55,1,27.0,9.8,0,0.0
TAS,7109,RESIDENTIAL,1010,4894.88,988,4641.48,37,246.0,492.4,0,0.0
TAS,7055,BUSINESS,10,216.3,10,216.3,0,0.0,0.0,0,0.0
TAS,7055,RESIDENTIAL,52,241.9,50,217.8,2,10.4,16.7,1,13.7
TAS,7054,BUSINESS,31,597.6,31,597.6,0,0.0,0.0,0,0.0
TAS,7054,RESIDENTIAL,1016,4598.84,1000,4483.54,21,115.3,226.4,0,0.0
TAS,7053,RESIDENTIAL,353,1688.6,346,1639.0,9,49.6,98.7,0,0.0
TAS,7052,RESIDENTIAL,735,3512.86,721,3348.76,24,164.2,433.2,0,0.0
TAS,7050,BUSINESS,35,1018.9,34,843.9,1,175.0,3381.0,0,0.0
TAS,7050,RESIDENTIAL,1227,5811.64,1201,5548.14,45,257.8,530.9,0,0.0
TAS,7030,BUSINESS,59,1011.38,59,1005.38,1,6.0,9.6,0,0.0
TAS,7030,RESIDENTIAL,1420,6978.009,1408,6791.609,29,186.4,383.2,0,0.0
TAS,7027,RESIDENTIAL,32,149.1,31,146.1,1,3.0,0.4,0,0.0
TAS,7026,RESIDENTIAL,107,560.1,106,555.1,1,5.0,14.0,0,0.0
TAS,7025,BUSINESS,22,329.3,22,329.3,0,0.0,0.0,0,0.0
TAS,7025,RESIDENTIAL,234,1221.06,228,1139.56,13,81.5,155.9,0,0.0
TAS,7024,RESIDENTIAL,76,343.3,74,303.3,6,40.0,74.8,0,0.0
TAS,7023,RESIDENTIAL,51,239.7,50,234.7,1,5.0,11.0,0,0.0
TAS,7022,RESIDENTIAL,122,559.15,117,518.15,6,41.2,59.8,0,0.0
TAS,7021,RESIDENTIAL,239,1131.427,236,1118.527,3,12.9,30.4,0,0.0
TAS,7020,RESIDENTIAL,354,1801.33,345,1717.83,14,83.5,229.9,0,0.0
TAS,7019,RESIDENTIAL,436,2124.48,429,2038.62,16,80.2,133.5,0,0.0
TAS,7018,BUSINESS,62,1028.3,60,1000.6,4,27.6,48.1,0,0.0
TAS,7018,RESIDENTIAL,1741,8144.664,1727,7930.564,31,213.5,346.8,1,0.7
TAS,7017,BUSINESS,13,181.1,13,181.1,0,0.0,0.0,0,0.0
TAS,7017,RESIDENTIAL,723,3778.8,713,3664.0,14,101.0,172.8,1,13.7
TAS,7016,RESIDENTIAL,148,624.2,148,624.2,0,0.0,0.0,0,0.0
TAS,7015,BUSINESS,15,194.1,15,194.1,0,0.0,0.0,0,0.0
TAS,7015,RESIDENTIAL,837,3824.46,832,3752.76,14,72.7,136.5,0,0.0
TAS,7012,RESIDENTIAL,100,435.7,97,416.9,3,18.8,40.8,0,0.0
TAS,7011,RESIDENTIAL,1046,4521.45,1038,4331.95,18,189.4,295.4,0,0.0
TAS,7010,BUSINESS,41,1192.1,41,1192.1,0,0.0,0.0,0,0.0
TAS,7010,RESIDENTIAL,956,4161.9,949,4070.2,14,91.7,139.6,0,0.0
TAS,7009,BUSINESS,64,1799.34,64,1799.34,0,0.0,0.0,0,0.0
TAS,7009,RESIDENTIAL,708,2826.265,703,2744.865,12,81.4,137.5,0,0.0
TAS,7008,BUSINESS,37,654.8,34,594.6,3,57.0,42.0,1,3.0
TAS,7008,RESIDENTIAL,869,3763.68,864,3592.88,14,70.8,232.1,1,100.0
TAS,7007,RESIDENTIAL,305,1669.96,298,1577.16,12,92.9,159.7,0,0.0
TAS,7005,BUSINESS,15,195.8,15,195.8,0,0.0,0.0,0,0.0
TAS,7005,RESIDENTIAL,854,4337.175,839,3973.775,35,363.7,595.4,0,0.0
TAS,7004,BUSINESS,24,1297.3,24,1297.3,0,0.0,0.0,0,0.0
TAS,7004,RESIDENTIAL,576,2202.94,569,2115.04,16,87.9,242.2,0,0.0
TAS,7000,BUSINESS,116,2340.38,115,2330.38,1,10.0,28.0,0,0.0
TAS,7000,RESIDENTIAL,856,3784.32,842,3631.42,25,152.8,304.8,0,0.0
WA,6630,,55,326.6,53,288.6,0,0.0,0.0,3,38.0
WA,6623,,79,438.6,79,438.6,0,0.0,0.0,0,0.0
WA,6620,,30,181.0,30,177.0,1,4.0,9.6,0,0.0
WA,6612,,25,168.1,25,168.1,0,0.0,0.0,0,0.0
WA,6609,,123,1123.2,123,1001.2,0,0.0,0.0,2,122.0
WA,6608,,14,69.4,14,64.4,0,0.0,0.0,1,5.0
WA,6606,,14,87.4,14,87.4,0,0.0,0.0,0,0.0
WA,6603,,165,1217.4,164,1204.4,3,13.0,32.9,0,0.0
WA,6575,,11,64.8,11,64.8,0,0.0,0.0,0,0.0
WA,6569,,47,251.7,47,251.7,0,0.0,0.0,0,0.0
WA,6568,,21,103.3,21,103.3,0,0.0,0.0,0,0.0
WA,6567,,103,397.9,101,379.9,1,5.0,14.0,1,13.0
WA,6566,,680,2947.8,679,2927.8,5,20.0,32.2,0,0.0
WA,6564,,60,241.2,60,241.2,0,0.0,0.0,0,0.0
WA,6562,,264,1256.2,263,1246.3,1,5.0,9.6,1,5.0
WA,6560,,185,859.7,185,859.7,0,0.0,0.0,0,0.0
WA,6558,,100,456.6,100,456.6,0,0.0,0.0,0,0.0
WA,6556,,335,1681.3,335,1629.4,6,28.0,54.0,4,23.8
WA,6536,,249,1431.7,249,1431.7,0,0.0,0.0,0,0.0
WA,6535,,247,1321.1,244,1281.1,3,9.0,14.6,4,31.0
WA,6532,,993,5097.8,989,5042.8,8,29.0,54.6,6,26.0
WA,6530,,4226,21880.8,4212,21698.0,38,165.0,311.4,5,17.8
WA,6528,,65,361.4,64,330.4,2,9.0,15.4,1,22.0
WA,6525,,644,3269.5,637,3235.8,5,24.0,62.4,3,9.7
WA,6522,,86,510.4,84,499.4,2,6.0,10.0,1,5.0
WA,6521,,52,353.4,52,348.4,0,0.0,0.0,1,5.0
WA,6519,,89,596.1,89,593.1,1,3.0,4.8,0,0.0
WA,6518,,30,139.2,30,139.2,0,0.0,0.0,0,0.0
WA,6517,,49,260.0,49,257.0,1,3.0,4.8,0,0.0
WA,6516,,472,2743.7,471,2742.7,0,0.0,0.0,1,1.0
WA,6515,,32,209.6,32,203.6,0,0.0,0.0,1,6.0
WA,6514,,164,900.2,163,891.2,2,9.0,22.6,0,0.0
WA,6513,,18,103.0,18,103.0,0,0.0,0.0,0,0.0
WA,6511,,113,658.4,113,658.4,0,0.0,0.0,0,0.0
WA,6510,,228,1275.3,228,1270.3,1,5.0,10.0,0,0.0
WA,6509,,15,215.8,15,215.8,0,0.0,0.0,0,0.0
WA,6507,,85,464.0,84,461.0,0,0.0,0.0,1,3.0
WA,6506,,17,174.8,17,174.8,0,0.0,0.0,0,0.0
WA,6505,,105,577.4,58,401.4,47,176.0,322.5,0,0.0
WA,6504,,23,143.5,23,143.5,0,0.0,0.0,0,0.0
WA,6503,,439,3785.0,438,3762.0,3,18.0,35.6,1,5.0
WA,6502,,248,1307.3,248,1307.3,0,0.0,0.0,0,0.0
WA,6501,,216,4397.9,216,1397.9,1,3000.0,5.0,0,0.0
WA,6490,,28,115.8,28,112.6,0,0.0,0.0,1,3.2
WA,6489,,14,68.9,14,68.9,0,0.0,0.0,0,0.0
WA,6488,,34,164.1,33,161.1,1,3.0,5.0,0,0.0
WA,6485,,73,297.6,72,293.6,1,4.0,6.0,0,0.0
WA,6479,,71,431.3,71,428.3,0,0.0,0.0,1,3.0
WA,6477,,21,120.8,21,120.8,0,0.0,0.0,0,0.0
WA,6475,,60,358.5,60,358.5,0,0.0,0.0,0,0.0
WA,6472,,17,139.9,17,139.9,0,0.0,0.0,0,0.0
WA,6468,,37,261.0,37,261.0,0,0.0,0.0,0,0.0
WA,6461,,69,386.8,68,377.4,1,3.0,4.4,2,6.4
WA,6460,,94,483.7,93,480.7,0,0.0,0.0,1,3.0
WA,6442,,145,763.7,145,763.7,0,0.0,0.0,0,0.0
WA,6432,,782,4347.2,782,4347.2,0,0.0,0.0,0,0.0
WA,6430,,1409,8824.0,1409,8791.3,5,22.0,36.2,4,10.7
WA,6429,,110,757.9,110,752.9,1,5.0,11.0,0,0.0
WA,6426,,98,559.7,98,559.7,0,0.0,0.0,0,0.0
WA,6425,,16,113.5,16,113.5,0,0.0,0.0,0,0.0
WA,6423,,44,239.8,44,239.8,0,0.0,0.0,0,0.0
WA,6421,,14,74.3,14,74.3,0,0.0,0.0,0,0.0
WA,6418,,126,712.3,126,712.3,0,0.0,0.0,0,0.0
WA,6415,,375,2931.9,374,2901.9,0,0.0,0.0,3,30.0
WA,6410,,120,547.3,120,542.3,0,0.0,0.0,1,5.0
WA,6409,,34,254.5,34,254.5,0,0.0,0.0,0,0.0
WA,6407,,151,1217.7,149,1043.8,0,0.0,0.0,3,173.9
WA,6405,,35,177.6,35,177.6,0,0.0,0.0,0,0.0
WA,6403,,31,131.8,31,131.8,0,0.0,0.0,0,0.0
WA,6401,,1058,5900.7,1053,5835.7,6,25.0,42.7,4,40.0
WA,6398,,76,359.1,76,359.1,0,0.0,0.0,0,0.0
WA,6396,,17,158.1,17,158.1,0,0.0,0.0,0,0.0
WA,6395,,167,1010.2,167,1005.2,1,5.0,16.0,0,0.0
WA,6394,,23,126.9,23,126.9,0,0.0,0.0,0,0.0
WA,6392,,57,270.9,57,270.9,0,0.0,0.0,0,0.0
WA,6391,,97,613.1,96,601.1,1,5.0,9.0,1,7.0
WA,6390,,266,1430.3,266,1425.3,1,5.0,9.3,0,0.0
WA,6386,,11,55.8,11,55.8,0,0.0,0.0,0,0.0
WA,6383,,156,780.4,156,776.4,1,4.0,9.6,0,0.0
WA,6375,,132,630.8,132,630.8,0,0.0,0.0,0,0.0
WA,6372,,18,95.0,18,95.0,0,0.0,0.0,0,0.0
WA,6370,,64,284.4,64,281.1,0,0.0,0.0,1,3.3
WA,6369,,102,601.0,101,587.0,0,0.0,0.0,2,14.0
WA,6367,,37,325.0,37,325.0,0,0.0,0.0,0,0.0
WA,6365,,71,399.6,71,399.6,0,0.0,0.0,0,0.0
WA,6363,,10,51.0,10,51.0,0,0.0,0.0,0,0.0
WA,6361,,10,51.0,10,51.0,0,0.0,0.0,0,0.0
WA,6359,,42,307.1,42,307.1,0,0.0,0.0,0,0.0
WA,6356,,15,91.1,15,91.1,0,0.0,0.0,0,0.0
WA,6355,,54,388.6,54,348.3,1,10.0,9.6,3,30.3
WA,6353,,76,451.6,73,418.3,1,10.0,14.2,3,23.3
WA,6352,,13,103.0,13,103.0,0,0.0,0.0,0,0.0
WA,6350,,44,224.2,44,224.2,0,0.0,0.0,0,0.0
WA,6346,,31,174.8,31,170.8,1,4.0,6.0,0,0.0
WA,6343,,11,67.4,10,61.6,1,5.0,28.0,1,0.8
WA,6341,,26,173.7,26,173.7,0,0.0,0.0,0,0.0
WA,6338,,63,383.1,63,369.1,2,14.0,16.6,0,0.0
WA,6337,,31,201.3,31,201.3,0,0.0,0.0,0,0.0
WA,6336,,32,158.0,32,158.0,0,0.0,0.0,0,0.0
WA,6335,,77,481.1,77,481.1,0,0.0,0.0,0,0.0
WA,6333,,672,3228.0,671,3091.5,15,68.0,145.9,5,68.6
WA,6330,,3024,14787.3,3015,14505.0,43,210.0,423.8,12,72.4
WA,6328,,23,108.6,23,103.6,1,5.0,9.6,0,0.0
WA,6327,,20,99.5,20,99.5,0,0.0,0.0,0,0.0
WA,6326,,44,199.2,44,194.2,1,5.0,9.6,0,0.0
WA,6324,,289,1632.4,288,1612.4,3,15.0,39.1,1,5.0
WA,6323,,128,564.1,128,559.1,0,0.0,0.0,1,5.0
WA,6322,,22,103.2,22,103.2,0,0.0,0.0,0,0.0
WA,6321,,33,191.2,33,191.2,0,0.0,0.0,0,0.0
WA,6320,,31,176.2,31,176.2,0,0.0,0.0,0,0.0
WA,6318,,35,177.1,35,177.1,0,0.0,0.0,0,0.0
WA,6317,,377,1950.5,374,1927.5,3,12.0,27.6,2,11.0
WA,6316,,48,217.9,48,217.9,0,0.0,0.0,0,0.0
WA,6315,,261,1264.1,260,1250.1,2,9.0,23.5,1,5.0
WA,6313,,44,202.2,44,202.2,0,0.0,0.0,0,0.0
WA,6312,,486,2541.5,486,2533.5,2,8.0,15.2,0,0.0
WA,6311,,68,349.0,67,289.0,0,0.0,0.0,1,60.0
WA,6309,,45,212.0,45,212.0,0,0.0,0.0,0,0.0
WA,6308,,234,1249.7,234,1248.5,0,0.0,0.0,1,1.1
WA,6306,,137,744.9,136,724.3,0,0.0,0.0,2,20.5
WA,6304,,322,1419.7,321,1405.7,1,4.0,7.2,1,10.0
WA,6302,,650,3046.6,650,3006.2,5,18.0,37.5,4,22.3
WA,6290,,239,1140.7,238,1115.4,3,14.0,32.7,3,11.3
WA,6288,,58,504.7,58,504.7,0,0.0,0.0,0,0.0
WA,6286,,108,755.8,106,734.8,4,16.0,35.7,1,5.0
WA,6285,,1180,6604.6,1172,6347.2,39,168.0,342.5,5,89.4
WA,6284,,319,2088.3,318,2040.2,10,42.0,84.1,1,6.1
WA,6282,,347,2017.0,344,1955.8,10,41.0,83.8,2,20.2
WA,6281,,1402,7900.7,1397,7682.9,44,201.0,400.0,3,16.8
WA,6280,,4490,24628.8,4469,24310.5,57,240.1,462.1,13,78.1
WA,6275,,206,1060.8,206,1042.8,4,18.0,34.1,0,0.0
WA,6271,,615,3108.0,615,3108.0,0,0.0,0.0,0,0.0
WA,6262,,68,354.2,66,345.2,2,9.0,22.0,0,0.0
WA,6260,,141,1054.0,141,1054.0,0,0.0,0.0,0,0.0
WA,6258,,549,3437.7,547,3422.0,1,5.0,10.0,2,10.7
WA,6256,,13,95.9,13,95.9,0,0.0,0.0,0,0.0
WA,6255,,568,2868.6,565,2829.6,5,24.0,54.1,3,15.0
WA,6254,,61,259.0,61,259.0,0,0.0,0.0,0,0.0
WA,6253,,115,538.8,114,524.8,2,9.0,14.3,1,5.0
WA,6252,,16,75.9,16,75.9,0,0.0,0.0,0,0.0
WA,6251,,66,494.9,66,491.7,0,0.0,0.0,1,3.2
WA,6244,,135,694.9,134,691.9,1,3.0,1.2,0,0.0
WA,6240,,43,212.2,43,212.2,0,0.0,0.0,0,0.0
WA,6239,,756,4007.3,751,3944.9,8,39.0,80.6,4,23.3
WA,6237,,441,2258.7,435,2196.4,9,42.0,96.4,3,20.3
WA,6236,,359,1934.7,358,1910.7,4,19.0,42.4,1,5.0
WA,6233,,3249,16237.6,3238,16108.2,19,94.0,128.5,7,35.4
WA,6232,,1739,8646.6,1731,8563.5,15,56.5,78.6,6,26.6
WA,6230,,5551,28547.9,5524,28183.8,45,177.2,280.3,25,186.9
WA,6229,,32,512.4,32,493.9,0,0.0,0.0,1,18.5
WA,6228,,24,146.4,24,146.4,0,0.0,0.0,0,0.0
WA,6227,,126,597.6,126,597.6,0,0.0,0.0,0,0.0
WA,6226,,187,999.8,185,991.8,2,8.0,20.0,0,0.0
WA,6225,,1286,6429.2,1281,6061.2,5,23.0,45.4,6,345.0
WA,6224,,170,971.9,170,971.9,0,0.0,0.0,0,0.0
WA,6223,,19,101.5,19,101.5,0,0.0,0.0,0,0.0
WA,6221,,37,199.6,37,199.6,0,0.0,0.0,0,0.0
WA,6220,,602,3421.6,601,3416.6,0,0.0,0.0,1,5.0
WA,6219,,104,508.3,103,503.3,0,0.0,0.0,1,5.0
WA,6218,,82,407.9,82,407.9,0,0.0,0.0,0,0.0
WA,6215,,726,3631.5,725,3619.5,2,7.0,14.6,1,5.0
WA,6214,,125,655.1,125,649.6,0,0.0,0.0,1,5.4
WA,6213,,114,583.7,114,578.7,1,5.0,9.0,0,0.0
WA,6211,,1845,9150.1,1836,9049.1,12,46.0,80.7,5,55.0
WA,6210,,13608,62435.1,13565,62010.8,75,283.0,434.7,31,141.3
WA,6209,,349,1696.4,349,1686.4,1,5.0,15.0,1,5.0
WA,6208,,2670,13158.3,2666,13083.3,12,57.0,119.4,4,18.0
WA,6207,,272,1628.5,272,1623.5,1,5.0,9.6,0,0.0
WA,6181,,113,619.7,113,619.7,0,0.0,0.0,0,0.0
WA,6180,,1379,6886.0,1373,6862.0,3,11.0,24.5,3,13.0
