,Year,Lga,PenTotal,CPDTotal,CPCTotal,GrowthTotal,PenBattery,CPDBattery,CPCBattery,GrowthBattery,PenSolar,CPDSolar,CPCSolar,GrowthSolar,PenOther,CPDOther,CPCOther,GrowthOther,BSR
32,2021,10650.0,9.40446841294299,42.60365819209039,4.530150596652194,16893.683299999997,0.02336928608115049,0.11530559835644581,4.934065934065934,871.16,9.400359527478171,42.48835259373395,4.519864635978691,16019.3233,0.0,0.0,0.0,0.0,0.0024859991804398306
33,2022,10650.0,9.93040575243965,47.619350282485875,4.795307610747627,16893.683299999997,0.04442732408834104,0.22195685670261942,4.9959537572254336,871.16,9.913713405238829,47.39328454031844,4.780578437467621,16019.3233,0.0,0.0,0.0,0.0,0.004481400891099368
34,2023,10650.0,10.318952234206472,50.92065896250642,4.934673386093276,16893.683299999997,0.0783256291730868,0.41877247046738575,5.34655737704918,871.16,10.289162814586543,50.4957231638418,4.907661009334598,16019.3233,0.0,0.0,0.0,0.0,0.00761243947486647
35,2024,10650.0,10.83256291730868,55.96451566512583,5.166322696884927,16893.683299999997,0.11530559835644581,0.7954288649203903,6.898440979955457,871.16,10.792244478685157,55.16703235747303,5.111729303985722,16019.3233,0.0,0.0,0.0,0.0,0.010684116597263534
36,2021,10750.0,1.9361412192218532,9.848123472840047,5.086469610309762,83293.02879999999,0.0,0.0,0.0,10.999999999999998,1.9359532610738674,9.84572700645323,5.085725572213367,83247.2288,0.00018795814798571519,0.0023964663868178684,12.75,34.79999999999999,0.0
37,2022,10750.0,1.9889887851638368,10.331081291899004,5.194137528054495,83293.02879999999,0.0,0.0,0.0,10.999999999999998,1.988800827015851,10.328684825512186,5.193423436478621,83247.2288,0.00018795814798571519,0.0023964663868178684,12.75,34.79999999999999,0.0
38,2023,10750.0,2.043433995363699,10.837245849257565,5.303447957627183,83293.02879999999,3.13263579976192e-05,0.00015663178998809597,5.0,10.999999999999998,2.043167721320719,10.83401140279431,5.302556070037717,83247.2288,0.00023494768498214398,0.003077814673266086,13.1,34.79999999999999,1.5332249854343627e-05
39,2024,10750.0,2.144367520832028,11.853791319466199,5.5278729995252185,83293.02879999999,4.6989536996428796e-05,0.00023494768498214398,5.0,10.999999999999998,2.1440855836100496,11.85047855710795,5.5270548189382485,83247.2288,0.00023494768498214398,0.003077814673266086,13.1,34.79999999999999,2.191588682636043e-05
40,2021,10800.0,7.75494071146245,38.003593244699964,4.900565285886387,854.1999999999985,0.030183255479698166,0.16385195831836147,5.428571428571429,20.999999999999993,7.75494071146245,37.8397412863816,4.879436567509962,833.1999999999985,0.0,0.0,0.0,0.0,0.003892132332499305
41,2022,10800.0,7.780093424362199,38.158390226374415,4.904618510992056,854.1999999999985,0.030183255479698166,0.16385195831836147,5.428571428571429,20.999999999999993,7.780093424362199,37.994538268056054,4.88355810086828,833.1999999999985,0.0,0.0,0.0,0.0,0.0038795492333271752
42,2023,10800.0,7.780812073302192,38.19734099892202,4.909171515655306,854.1999999999985,0.030183255479698166,0.16385195831836147,5.428571428571429,20.999999999999993,7.780812073302192,38.03348904060366,4.888113050706567,833.1999999999985,0.0,0.0,0.0,0.0,0.0038791909116098642
43,2024,10800.0,7.827524254401725,39.013726194753865,4.984171869261844,854.1999999999985,0.03233920229967661,0.18900467121810996,5.844444444444444,20.999999999999993,7.826805605461732,38.82472152353575,4.960481131209256,833.1999999999985,0.0,0.0,0.0,0.0,0.004131851987879901
44,2021,10850.0,14.100657894736843,67.35860460526315,4.776983110157234,3173.7686000000017,0.19342105263157894,1.000263157894737,5.171428571428572,76.5,14.094736842105263,66.34452565789474,4.70704252240478,3103.838600000002,0.0,0.0,0.0,0.0,0.013722927557879015
45,2022,10850.0,14.1375,67.87357894736842,4.800960491414211,3173.7686000000017,0.19473684210526315,1.0055263157894738,5.1635135135135135,76.5,14.130263157894737,66.86025657894737,4.731706397243691,3103.838600000002,0.0,0.0,0.0,0.0,0.013781543905391564
46,2023,10850.0,14.175,68.33459868421052,4.820782975958414,3173.7686000000017,0.19671052631578947,1.0213157894736842,5.1919732441471576,76.5,14.167105263157895,67.29946710526316,4.750403547877775,3103.838600000002,0.0,0.0,0.0,0.0,0.013885019039658214
47,2024,10850.0,14.394736842105264,70.68494078947369,4.910471206581353,3173.7686000000017,0.20526315789473684,1.0788815789473685,5.256089743589744,76.5,14.382236842105263,69.60145394736843,4.839403961392434,3103.838600000002,0.0,0.0,0.0,0.0,0.014271991217236175
48,2021,10900.0,2.4949989733962985,12.263537793681987,4.915247631139639,19807.763799999997,0.0010559352359721936,0.0053500718622591144,5.066666666666666,46.059999999999995,2.494295016572317,12.254843926905815,4.913149344998706,19761.843800000013,0.0003519784119907312,0.0033437949139119467,9.5,0.0,0.0004233401538135892
49,2022,10900.0,2.5337752617839437,12.610287155721116,4.976876736432673,19807.763799999997,0.0010559352359721936,0.0053500718622591144,5.066666666666666,46.059999999999995,2.5330713049599622,12.601593288944944,4.974827698008337,19761.843800000013,0.0003519784119907312,0.0033437949139119467,9.5,0.0,0.00041685965724872626
50,2023,10900.0,2.5801777490980555,13.082931980171884,5.070554532432986,19807.763799999997,0.0012905875106326813,0.006910509488751357,5.3545454545454545,46.059999999999995,2.5793564661367436,13.072683542076087,5.068195774295527,19761.843800000013,0.0003519784119907312,0.0033437949139119467,9.5,0.0,0.0005003525210944074
